OBJECTID,FID_BANJIR,ID,GRIDCODE,WADMKD,WADMKC,WADMKK,KDEPUM,KDCPUM,KDPKAB,KELAS,SHAPE.AREA,SHAPE.LEN
701,486,487,2,Cipinang,Pulogadung,Kota Adm. Jakarta Timur,31.75.02.1003,31.75.02,31.75,Sedang,22539.393087537,649.912278670732
702,486,487,2,Rawamangun,Pulogadung,Kota Adm. Jakarta Timur,31.75.02.1005,31.75.02,31.75,Sedang,192884.59429578,2103.90605946523
703,486,487,2,Pisangan Timur,Pulogadung,Kota Adm. Jakarta Timur,31.75.02.1002,31.75.02,31.75,Sedang,48916.2150857431,896.192580613536
704,487,488,2,Penggilingan,Cakung,Kota Adm. Jakarta Timur,31.75.06.1003,31.75.06,31.75,Sedang,9999.99999893304,399.99999997866104
705,488,489,3,Penggilingan,Cakung,Kota Adm. Jakarta Timur,31.75.06.1003,31.75.06,31.75,Berat,9999.99999893304,399.99999997866104
706,489,490,2,Meruya Utara,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1002,31.73.08,31.73,Sedang,1159330.76088443,7377.53343152207
707,489,490,2,Meruya Selatan,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1003,31.73.08,31.73,Sedang,4734.578096703561,330.621665029045
708,489,490,2,Kembangan Selatan,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1006,31.73.08,31.73,Sedang,83395.9993915223,1822.9180756347
709,490,491,2,Meruya Selatan,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1003,31.73.08,31.73,Sedang,49999.9999980179,999.9999999868841
710,491,492,2,Meruya Selatan,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1003,31.73.08,31.73,Sedang,9999.99999960358,399.99999999207205
711,492,493,3,Gelora,Tanah Abang,Kota Adm. Jakarta Pusat,31.71.07.1001,31.71.07,31.71,Berat,37265.5868839837,875.8040223489791
712,492,493,3,Palmerah,Pal Merah,Kota Adm. Jakarta Barat,31.73.07.1001,31.73.07,31.73,Berat,11367.9689041495,510.75210842928504
713,493,494,2,Karet Tengsin,Tanah Abang,Kota Adm. Jakarta Pusat,31.71.07.1003,31.71.07,31.71,Sedang,165731.796474979,1782.5953452058902
714,493,494,2,Kebon Melati,Tanah Abang,Kota Adm. Jakarta Pusat,31.71.07.1005,31.71.07,31.71,Sedang,62885.8505963159,1099.61332832502
715,494,495,2,Menteng,Menteng,Kota Adm. Jakarta Pusat,31.71.06.1001,31.71.06,31.71,Sedang,1241132.0826629,9002.65830552501
716,494,495,2,Pegangsaan,Menteng,Kota Adm. Jakarta Pusat,31.71.06.1002,31.71.06,31.71,Sedang,257371.11023972,2945.08077733817
717,494,495,2,Cikini,Menteng,Kota Adm. Jakarta Pusat,31.71.06.1003,31.71.06,31.71,Sedang,304673.482921194,3642.82791916767
718,494,495,2,Gondangdia,Menteng,Kota Adm. Jakarta Pusat,31.71.06.1004,31.71.06,31.71,Sedang,868447.9463458471,4678.21610285608
719,494,495,2,Kebon Sirih,Menteng,Kota Adm. Jakarta Pusat,31.71.06.1005,31.71.06,31.71,Sedang,54528.592239579106,1201.98554436249
720,495,496,3,Gelora,Tanah Abang,Kota Adm. Jakarta Pusat,31.71.07.1001,31.71.07,31.71,Berat,94.6508650490629,48.247094284534
721,495,496,3,Palmerah,Pal Merah,Kota Adm. Jakarta Barat,31.73.07.1001,31.73.07,31.73,Berat,6752.21119775126,363.319962640963
722,496,497,1,Pulo Gebang,Cakung,Kota Adm. Jakarta Timur,31.75.06.1005,31.75.06,31.75,Ringan,77096.5863041444,1507.84521141138
723,497,498,3,Meruya Selatan,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1003,31.73.08,31.73,Berat,19999.9999985366,599.999999981402
724,498,499,2,Meruya Selatan,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1003,31.73.08,31.73,Sedang,20042.8257686353,762.713928450766
725,499,500,1,Srengseng,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1004,31.73.08,31.73,Ringan,242816.18786814,2495.5561715800104
726,500,501,3,Sukabumi Utara,Kebon Jeruk,Kota Adm. Jakarta Barat,31.73.05.1002,31.73.05,31.73,Berat,149764.709471551,1770.29638223543
727,501,502,2,Sukabumi Utara,Kebon Jeruk,Kota Adm. Jakarta Barat,31.73.05.1002,31.73.05,31.73,Sedang,72487.96424693511,1589.72798456666
728,501,502,2,Tanjung Duren Selatan,Grogol Petamburan,Kota Adm. Jakarta Barat,31.73.02.1005,31.73.02,31.73,Sedang,139883.584149138,1771.6095360986
729,501,502,2,Kebon Jeruk,Kebon Jeruk,Kota Adm. Jakarta Barat,31.73.05.1001,31.73.05,31.73,Sedang,279782.873554072,2975.3529266991304
730,501,502,2,Kemanggisan,Pal Merah,Kota Adm. Jakarta Barat,31.73.07.1005,31.73.07,31.73,Sedang,757444.1830321951,3872.4413988510505
731,501,502,2,Palmerah,Pal Merah,Kota Adm. Jakarta Barat,31.73.07.1001,31.73.07,31.73,Sedang,911889.130495198,6028.365424716981
732,501,502,2,Grogol Utara,Kebayoran Lama,Kota Adm. Jakarta Selatan,31.74.05.1004,31.74.05,31.74,Sedang,24028.9905834263,750.999959769411
733,502,503,2,Palmerah,Pal Merah,Kota Adm. Jakarta Barat,31.73.07.1001,31.73.07,31.73,Sedang,43882.717930018196,842.677016928244
734,502,503,2,Grogol Utara,Kebayoran Lama,Kota Adm. Jakarta Selatan,31.74.05.1004,31.74.05,31.74,Sedang,139.364158828715,57.257536967865
735,503,504,2,Kebon Manggis,Matraman,Kota Adm. Jakarta Timur,31.75.01.1005,31.75.01,31.75,Sedang,88180.6190957773,1324.1889074201902
736,503,504,2,Palmeriam,Matraman,Kota Adm. Jakarta Timur,31.75.01.1004,31.75.01,31.75,Sedang,25775.0693800496,892.9684622114991
737,504,505,2,Sukabumi Utara,Kebon Jeruk,Kota Adm. Jakarta Barat,31.73.05.1002,31.73.05,31.73,Sedang,89386.6397271499,1228.7628708182
738,505,506,2,Meruya Selatan,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1003,31.73.08,31.73,Sedang,12680.544719077501,565.2476729520811
739,506,507,2,Meruya Selatan,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1003,31.73.08,31.73,Sedang,48154.2968766659,1026.0060948325602
740,507,508,2,Sukabumi Utara,Kebon Jeruk,Kota Adm. Jakarta Barat,31.73.05.1002,31.73.05,31.73,Sedang,48833.566830747295,936.484575895363
741,508,509,2,Karet Tengsin,Tanah Abang,Kota Adm. Jakarta Pusat,31.71.07.1003,31.71.07,31.71,Sedang,9999.99999960358,399.99999999207205
742,509,510,1,Jatinegara,Cakung,Kota Adm. Jakarta Timur,31.75.06.1001,31.75.06,31.75,Ringan,40312.6765408511,1058.32321989346
743,510,511,2,Meruya Selatan,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1003,31.73.08,31.73,Sedang,13952.636717885402,543.3226304064841
744,511,512,2,Srengseng,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1004,31.73.08,31.73,Sedang,6846.86206299637,377.293209890132
745,512,513,2,Penggilingan,Cakung,Kota Adm. Jakarta Timur,31.75.06.1003,31.75.06,31.75,Sedang,58622.975501293404,1156.48868570952
746,513,514,2,Pulo Gebang,Cakung,Kota Adm. Jakarta Timur,31.75.06.1005,31.75.06,31.75,Sedang,63320.109030253196,1196.3127733691
747,514,515,3,Pulo Gebang,Cakung,Kota Adm. Jakarta Timur,31.75.06.1005,31.75.06,31.75,Berat,9799.160748225271,388.991970943449
748,515,516,2,Srengseng,Kembangan,Kota Adm. Jakarta Barat,31.73.08.1004,31.73.08,31.73,Sedang,6846.86206270237,377.293209881864
